id,order_id,platform,price,duration,purchase_date,status,type,user_id,renewal_from_id,gift_code_id,subscription_id,motif
2057,c23eede5-f1cc-468d-8171-a51a5ff2577f,Netflix,2500,1 mois,2026-07-11 06:01:34.050695+00,completed,mutual,1262,,,964,subscription
2077,e9f64fd9-821f-444f-b112-46d05fc05560,Apple Music,2000,1 mois,2026-07-12 10:23:27.077005+00,completed,mutual,28,,,972,subscription
2066,dd923a93-0000-497a-810a-9eccee502727,Apple Music,2000,1 mois,2026-07-11 22:04:02.198055+00,completed,mutual,793,,,968,subscription
2076,8bafcfcb-5e97-4a2a-b29f-bc06b7ba5a42,Netflix,2500,1 mois,2026-07-30 16:21:27.943733+00,completed,mutual,1193,854,17,854,extension
2068,7dc729eb-15c5-4500-aa72-bd8fc06faabf,Netflix,2500,1 mois,2026-07-11 22:40:08.287714+00,completed,mutual,1265,,,969,subscription
2088,96c2a626-eb68-4d17-be99-e86e4c1044e7,Netflix,2500,1 mois,2026-07-13 06:46:20.446728+00,completed,mutual,418,,,978,subscription
2085,4e948ddd-f7b8-4c74-8984-9248e87efa33,Prime Video,2000,1 mois,2026-07-12 17:23:18.112529+00,completed,mutual,1273,,,975,subscription
2082,ded80900-c1bf-4e70-8e68-94bac86faeba,Netflix,2500,1 mois,2026-07-13 17:34:22.51999+00,completed,mutual,770,693,,693,extension
2073,e6f66455-c077-45f1-8f4b-223cec9ac9b6,Netflix,2500,1 mois,2026-07-12 09:12:34.65335+00,completed,mutual,1267,,,970,subscription
2069,4635cacb-adc6-4efc-8930-a55ef90634d7,Prime Video,2000,1 mois,2026-07-06 23:33:00+00,completed,mutual,881,509,,509,renewal
2065,093160ab-c03d-480d-82d2-fd7d956b53f3,Netflix,2500,1 mois,2026-07-10 23:44:00+00,completed,mutual,782,378,,378,renewal
2081,af2b97d9-3f23-452e-9db7-204211be40d3,Crunchyroll,1500,1 mois,2026-07-13 17:34:17.245339+00,completed,mutual,770,692,,692,extension
2078,2046e83a-5555-4c93-879d-8f2c7eb993a2,Crunchyroll,3500,1 mois,2026-07-12 13:21:13.244092+00,completed,personal,1271,,,973,subscription
2080,bb3ecf67-ff8a-42e9-9e38-e8dd1eaffb81,Prime Video,2000,1 mois,2026-07-12 23:31:00+00,completed,mutual,770,403,,403,extension
2083,ad0946e2-2229-4922-a7b1-c016237f3059,Netflix,4500,1 mois,2026-07-11 23:23:00+00,completed,personal,539,389,,389,renewal
2091,4d156635-54d7-411d-9ded-de76d9072ec0,Prime Video,5500,3 mois,2026-07-13 10:58:55.612367+00,completed,mutual,1277,,,976,subscription
2089,325aec1c-814d-42bf-8a8a-486359d0e592,Netflix,2500,1 mois,2026-07-13 09:27:34.257549+00,completed,mutual,1275,,,977,subscription
2094,4a72ed2a-ad67-448d-8def-786ef9b4dd9a,Netflix,2500,1 mois,2026-07-13 12:01:35.687256+00,completed,mutual,1279,,,979,subscription
2097,c26bbdcf-325e-4f7e-9a59-bd9f18d53bdb,Netflix,2500,1 mois,2026-07-13 12:33:20.893261+00,failed,mutual,1280,,,,subscription
2096,6682a468-8165-432e-a174-c6ee84b2d254,Spotify,2000,1 mois,2026-07-13 12:30:02.881783+00,completed,mutual,44,,,980,subscription
2101,8e4f78bb-c660-4bc4-9a71-ea6713d23650,Crunchyroll,1500,1 mois,2026-07-13 12:56:00.203668+00,completed,mutual,44,,,981,subscription
2098,4452ac75-f512-4dbb-a490-c55cca02a9c3,Prime Video,2000,1 mois,2026-07-13 12:38:11.212002+00,completed,mutual,390,,,982,subscription
2095,1d1c1c67-4e19-4542-908a-f718f376f1c7,Apple Music,2000,1 mois,2026-07-19 13:12:44.84619+00,completed,mutual,885,746,,746,extension
2100,eb989f9a-1076-40c2-9ccc-1b41ff4833c4,Disney Plus,2500,1 mois,2026-07-13 11:41:01.149018+00,completed,mutual,887,550,,550,renewal
2099,033bca42-ac10-45bb-a893-0c9c094557c5,Surfshark,1500,1 mois,2026-07-13 11:40:59.941937+00,completed,mutual,887,549,,549,renewal
2119,3708ec51-1969-4301-a8e3-e652414ee744,Netflix,2500,1 mois,2026-07-09 23:01:00+00,completed,mutual,12,340,,340,renewal
2182,c2cfc709-7052-450c-8f28-0b2d11550dd9,Spotify,2000,1 mois,2026-07-17 21:07:18.148165+00,completed,mutual,1241,,,1012,subscription
2121,a76824fb-0158-4fe5-86c9-98d544103917,Prime Video,2000,1 mois,2026-07-25 08:37:56.764888+00,completed,mutual,979,814,,814,extension
2104,ee5d2c57-70e0-4663-a8f9-2cb38036d6e7,Netflix,5500,1 mois,2026-07-12 17:06:05.698703+00,completed,personal,926,546,,546,renewal
2188,d295eecf-0929-4efb-9553-fddae3ec97e7,Netflix,2500,1 mois,2026-07-17 21:33:22.183189+00,completed,mutual,1299,,,1013,subscription
2123,ab07dc20-3878-4bc1-85ca-61250adb9d40,Netflix,2500,1 mois,2026-07-13 18:28:03.603391+00,completed,mutual,1031,,,986,subscription
2107,2234a6f7-1754-40bc-82f5-7c36f61b4cdf,Paramount Plus,2500,1 mois,2026-07-08 22:03:03.602377+00,completed,mutual,533,665,,665,renewal
2109,dad71611-c969-4c41-9ea3-338f972f21f3,Surfshark,1500,1 mois,2026-07-07 23:57:00+00,completed,mutual,85,110,,110,renewal
2176,14e10d2b-2cc0-4229-bb01-c3878c51e330,Netflix,2500,1 mois,2026-07-17 09:12:43.176066+00,completed,mutual,707,,,1014,subscription
2110,3d805f0e-d427-4f9e-b3a6-a8b1c0785b56,Hbo Max,2500,1 mois,2026-07-07 23:58:00+00,completed,mutual,85,109,,109,renewal
2111,85ddfbd1-2931-4849-8729-1300e457d4d4,Prime Video,2000,1 mois,2026-07-07 23:58:00+00,completed,mutual,85,108,,108,renewal
2146,bd8f72ed-526a-491d-a281-11eb86ddb964,Prime Video,2000,1 mois,2026-07-15 16:46:08.239388+00,completed,mutual,1226,,,995,subscription
2112,d4a2549c-1f4d-481d-8de8-fb4fc0cdbb99,Spotify,2000,1 mois,2026-06-30 23:13:00+00,completed,mutual,85,252,,252,renewal
2114,b12ed1a0-f62b-4774-935b-8e7868fd8399,Crunchyroll,1500,1 mois,2026-07-12 12:04:28.495005+00,completed,mutual,671,684,,684,renewal
2115,91321f1a-b49d-4de3-8f41-b84b23018b50,Prime Video,2000,1 mois,2026-07-16 11:30:41.476839+00,completed,mutual,671,708,,708,extension
2162,a05a81cf-fd44-4c4a-bd9d-14fd1f996fcc,Netflix,2500,1 mois,2026-07-19 18:12:51.545729+00,completed,mutual,1109,750,,750,extension
2116,b7903ff6-bacb-4e75-8dd0-b4a9ef6872c0,Surfshark,1500,1 mois,2026-07-13 16:17:48.989887+00,completed,mutual,1229,,,983,subscription
2171,f0bfc0c0-dc48-42f3-a078-6df4cad5cbdb,Crunchyroll,1500,1 mois,2026-07-16 20:08:45.778843+00,completed,mutual,743,,,1006,subscription
2122,54f7ba3b-fd21-4ca5-91c3-bb6bb86f87a0,Netflix,7000,3 mois,2026-07-28 20:28:07.887205+00,completed,mutual,651,224,,224,extension
2117,a0659292-b6df-43ee-bdb7-b34758f4fcef,Netflix,2500,1 mois,2026-07-13 16:39:05.841798+00,completed,mutual,1278,,,984,subscription
2200,d6780021-04c7-4324-8cd2-413361c00cf0,Netflix,2500,1 mois,2026-07-17 10:09:13.205319+00,completed,mutual,87,716,,716,renewal
2179,1ada9d83-e735-4564-92c3-a3957d04bec6,Surfshark,1500,1 mois,2026-07-16 11:50:17.365302+00,completed,mutual,887,709,,709,renewal
2193,e4fe8ea3-7a20-4cff-86f4-d3038840f282,Netflix,2500,1 mois,2026-07-15 12:28:32.985622+00,completed,mutual,34,287,,287,renewal
2208,7305e6f1-7d0d-4b95-8af6-6dcfd4d67523,Prime Video,5500,3 mois,2026-07-18 19:34:47.644271+00,completed,mutual,232,,,,subscription
2209,409f7cae-72df-4e44-b92e-ed87a469695e,Netflix,2500,1 mois,2026-07-18 20:23:13.499012+00,completed,mutual,671,,,1021,subscription
2187,016dfafb-29ad-419e-bb3f-98eda95de8ac,Netflix,7000,3 mois,2026-07-17 09:19:34.0268+00,completed,mutual,228,411,,411,renewal
2185,008290d6-245b-453f-aad9-b140b7f1ab84,Netflix,2500,1 mois,2026-07-17 19:48:06.560845+00,completed,mutual,1089,723,,723,renewal
2198,d199af16-4efb-4fc2-996d-aaa02bf919c8,Netflix,2500,1 mois,2026-07-18 11:10:37.449144+00,completed,mutual,1301,,,1017,subscription
2189,add500fd-e603-468d-a0f4-bcd86000acc3,Apple TV,3000,1 mois,2026-07-17 22:25:06.261754+00,completed,mutual,1300,,,1015,subscription
2207,e43fd9d0-1415-40a3-be5a-43d058b58d34,Netflix,2500,1 mois,2026-07-17 18:09:27.596729+00,completed,mutual,915,542,,542,renewal
2192,7a6368d0-8889-4e68-861f-8adb8b700e80,Surfshark,4000,3 mois,2026-07-17 23:38:12.28648+00,completed,mutual,1278,,,1016,subscription
2201,aaf769a5-7447-4043-8140-7d92f6b7a81e,Netflix,2500,1 mois,2026-07-16 23:20:00+00,completed,mutual,803,64,,64,renewal
2214,cde958c7-d79a-411c-9bad-c950b06d6277,Crunchyroll,1500,1 mois,2026-07-19 08:31:26.93542+00,completed,mutual,1127,,,1023,subscription
2186,7116cae4-946a-423d-9979-d4a66b622ce6,Netflix,2500,1 mois,2026-07-17 21:18:40.504207+00,completed,mutual,1058,,,1018,subscription
2213,9eb61cfb-ad4e-4608-bef8-0268aa96e168,Surfshark,1500,1 mois,2026-07-15 12:15:37.620564+00,completed,mutual,108,701,,701,renewal
2210,c2ae9cfd-82f3-44ea-acfe-35e268c099aa,Netflix,2500,1 mois,2026-07-18 21:18:22.650912+00,completed,mutual,1304,,,1020,subscription
2211,0f2e530e-5416-4b2f-b7c4-a7e6461190ce,Spotify,2000,1 mois,2026-07-18 00:00:00+00,completed,mutual,957,426,,426,renewal
2203,873bf3f1-6117-4c0f-a5df-60a1351de59e,Netflix,2500,1 mois,2026-07-18 18:15:18.037025+00,completed,mutual,1303,,,1022,subscription
2202,79e1caca-bad5-4aac-802e-4a8ec573d04d,Netflix,2500,1 mois,2026-07-16 23:20:00+00,completed,mutual,803,64,,64,renewal
2206,2dba6832-23c5-48b4-ba99-06839cc825d1,Disney Plus,2500,1 mois,2026-07-15 12:15:31.703833+00,completed,mutual,108,700,,700,renewal
2216,cb407530-5917-4f2e-8b1c-67bfdcc223a6,Netflix,7000,3 mois,2026-07-19 09:35:23.299027+00,completed,mutual,1164,,,1024,subscription
2215,2f8d32ae-1ab8-4ad6-a335-d416c09061bd,Netflix,2500,1 mois,2026-07-17 21:19:34.248482+00,completed,mutual,515,727,,727,renewal
2218,1a95c9c9-bc0a-4dd7-af9d-7395935878cd,Netflix,2500,1 mois,2026-07-19 10:35:34.031478+00,completed,mutual,747,,,,subscription
2220,f281f816-4e70-4e59-8cb5-d4a20cdfaacf,Netflix,2500,1 mois,2026-07-19 11:22:45.213322+00,completed,mutual,695,,,1027,subscription
2219,45f65144-d15c-47f6-9233-30ac598860e4,Netflix,2500,1 mois,2026-07-19 10:57:22.947168+00,completed,mutual,22,,,1026,subscription
2221,cf358661-f6f7-4820-8d8b-e1cbba4acf5c,Netflix,2500,1 mois,2026-07-19 13:07:17.549272+00,completed,mutual,695,,,1028,subscription
2232,6e89ff07-7a92-44df-9df4-ba888e155c09,Netflix,2500,1 mois,2026-07-23 16:09:48.889213+00,completed,mutual,1151,799,,799,extension
2229,a6737c03-aef4-4a9e-84f3-e5934ce8340b,Netflix,2500,1 mois,2026-07-20 07:13:20.902935+00,completed,mutual,1307,,,1030,subscription
2217,c8f36e4b-9a03-457c-968d-2333558b702f,Surfshark,1500,1 mois,2026-07-19 09:37:13.14398+00,completed,mutual,1111,,,1029,subscription
2223,e85fc311-ec20-44c1-b6dc-8d3dfab00538,Disney Plus,2500,1 mois,2026-07-20 09:11:42.270756+00,completed,mutual,1111,755,,755,extension
2236,80fb6b14-13f2-45d3-9ea6-b78e03e52b7f,Netflix,2500,1 mois,2026-07-20 20:55:34.391682+00,completed,mutual,19,583,,583,extension
2234,f93ca57b-d645-4c0c-8191-486952571a7c,Netflix,2500,1 mois,2026-07-18 06:00:00.332762+00,completed,mutual,464,573,,573,renewal
2231,4a38e0e2-1e58-47b3-a57f-b6c9ace8ffb5,Prime Video,2000,1 mois,2026-07-18 09:40:41.462196+00,completed,mutual,1095,735,,735,renewal
2250,a2f5123e-ca29-4f6c-b2de-53762a86798b,Apple TV,3000,1 mois,2026-07-20 15:07:43.278837+00,completed,mutual,1114,764,,764,renewal
2238,7469c764-be76-4db3-83db-7146fbdcbb89,Netflix,2500,1 mois,2026-07-17 21:06:39.635985+00,completed,mutual,1090,726,,726,renewal
2240,91fc030b-a478-48a6-8bee-b5b1d06f0145,Netflix,2500,1 mois,2026-07-18 09:55:00+00,completed,mutual,1133,788,,788,renewal
2253,d2f811da-d161-495d-9a22-60ff2f79c6cf,Hbo Max,2500,1 mois,2026-07-20 15:06:33.778699+00,completed,mutual,1114,761,,761,renewal
2251,36d8d889-bcde-49a0-97bf-157f0104ced4,Disney Plus,2500,1 mois,2026-07-20 15:06:45.413581+00,completed,mutual,1114,763,,763,renewal
2246,f02ef6fc-1da8-4c1c-8753-2a7107e019c8,Apple TV,3000,1 mois,2026-07-20 17:25:24.209948+00,completed,mutual,964,581,,581,renewal
2247,4ff2a391-34c9-4d46-9861-6abd5e8a2098,Hbo Max,2500,1 mois,2026-07-20 21:07:10.759552+00,completed,mutual,964,442,,442,renewal
2252,940f9787-9d69-45c7-a239-12812f6ded04,Paramount Plus,2500,1 mois,2026-07-20 15:06:37.60468+00,completed,mutual,1114,762,,762,renewal
2243,008d2861-4686-4243-aa52-55043c11bb1a,Surfshark,1500,1 mois,2026-07-20 21:12:48.690462+00,completed,mutual,964,443,,443,renewal
2254,e86198f0-9516-4f8d-8a95-69746f0cbd4d,Spotify,2000,1 mois,2026-07-20 15:06:29.681667+00,completed,mutual,1114,760,,760,renewal
2248,cf10c028-93e7-4b8e-a5a5-644f732769a5,Disney Plus,2500,1 mois,2026-07-23 19:19:46.006945+00,completed,mutual,964,457,,457,extension
2255,af951c17-3249-469d-af28-0222acd7b69a,Surfshark,1500,1 mois,2026-07-20 15:06:25.447306+00,completed,mutual,1114,759,,759,renewal
2239,8807ae0e-d753-400a-9075-e70c4f8862c0,Netflix,2500,1 mois,2026-07-20 19:14:27.661861+00,completed,mutual,1309,,,,subscription
2256,c5730952-c6b8-4efc-ad5e-ea607d0fb290,Netflix,2500,1 mois,2026-07-21 12:25:35.288711+00,completed,mutual,1037,,,,subscription
2257,ca7c0347-e683-47d2-b92e-b09e34ad9a45,Netflix,2500,1 mois,2026-07-21 12:38:23.432691+00,completed,mutual,812,,,,subscription
2258,9baa12ab-7f06-4f26-9bd0-74a13002b3e5,Netflix,4500,1 mois,2026-07-21 14:24:21.662636+00,failed,personal,,,,,subscription
2262,18d986cf-1a94-4dd7-9198-a8043bf44af1,Netflix,7000,3 mois,2026-07-21 12:30:17.195215+00,completed,mutual,221,448,,448,renewal
2261,77bf5597-f25b-4af7-a44c-08fe204bab60,Netflix,2500,1 mois,2026-07-21 14:42:15.837789+00,completed,mutual,1311,,,1034,subscription
2268,5c7d3930-c8c3-4ba8-95e2-e56ef827c368,Netflix,2500,1 mois,2026-07-20 14:56:37.497205+00,completed,mutual,33,691,,691,renewal
2284,28123de5-5ebc-42cf-9655-451f6385ef2f,Netflix,2500,1 mois,2026-07-22 11:29:17.148451+00,completed,mutual,1091,,,1040,subscription
2271,ce85806a-bc7f-45fd-ba51-3840e1a65fa3,Prime Video,2000,1 mois,2026-07-26 20:50:09.41559+00,completed,mutual,1171,828,,828,extension
2272,a0b0aa8f-a3d1-4972-a224-7c01bc52ea6d,Surfshark,1500,1 mois,2026-07-18 00:00:00+00,completed,mutual,533,48,,48,renewal
2273,83cf4400-bc02-4e0d-bdb6-ee8b582cf5fa,Disney Plus,2500,1 mois,2026-07-18 00:00:00+00,completed,mutual,533,47,,47,renewal
2270,9cbb54a8-c3f6-4657-b3a5-ad7f68aa0ec4,Netflix,2500,1 mois,2026-07-21 20:40:23.073609+00,completed,mutual,1312,,,1035,subscription
2275,a271976a-9243-466a-a949-3bd8a5d9a03c,Netflix,2500,1 mois,2026-07-19 20:48:20.351357+00,completed,mutual,1107,753,,753,renewal
2276,291a19a2-8f04-44fd-8138-d63e49ee1e08,Netflix,2500,1 mois,2026-07-21 15:55:58.271977+00,completed,mutual,390,105,,105,renewal
2285,33386b49-35e7-48e1-8b0a-5adffcf49888,Netflix,2500,1 mois,2026-07-21 12:00:13.381909+00,completed,mutual,1121,768,,768,renewal
2277,0a3d275b-2b16-4752-affa-83358de5d1e9,Paramount Plus,2500,1 mois,2026-07-21 21:17:57.698418+00,completed,mutual,964,,,1036,subscription
2290,b584976f-1d57-4a67-a20c-64795a3e8c45,Netflix,2500,1 mois,2026-07-22 13:55:21.778412+00,completed,mutual,371,,,,subscription
2308,06c20d68-dfc2-4459-b30f-4198e4946de9,Netflix,2500,1 mois,2026-07-23 14:06:37.291946+00,completed,mutual,1149,794,,794,renewal
2292,4af7f904-51ee-4385-83d5-7ce7f8a9fdca,Netflix,2500,1 mois,2026-07-22 14:24:14.898041+00,completed,mutual,1317,,,,subscription
2293,9e827730-bf76-4a17-844a-d590864b7c8e,Netflix,2500,1 mois,2026-07-22 15:18:32.13656+00,completed,mutual,92,,,,subscription
2280,78d0be71-7d11-48a9-aac4-7c2365185d39,Spotify,5500,3 mois,2026-07-22 09:57:01.617297+00,completed,mutual,1315,,,1037,subscription
2282,3ef9bd92-afd9-41e1-9ab5-c5c3d4357a2d,Prime Video,5500,3 mois,2026-07-22 10:00:55.094979+00,completed,mutual,1315,,,1038,subscription
2281,2063775b-9d0e-4067-a965-6d84b0da257d,Netflix,7000,3 mois,2026-07-22 09:59:22.415527+00,completed,mutual,1315,,,1039,subscription
2295,d230c001-ab71-4291-8365-d1b171fa7d13,Netflix,2500,1 mois,2026-07-20 23:21:00+00,completed,mutual,1123,770,,770,renewal
2283,a5778d37-7967-432f-bc97-03ee81f33762,Prime Video,2000,1 mois,2026-07-23 12:38:00.635518+00,completed,mutual,1022,592,,592,extension
2294,bd85eb62-165a-4687-9399-3c645df9a840,Apple TV,3000,1 mois,2026-06-27 10:14:37.413177+00,completed,mutual,859,477,,477,renewal
2299,b326283b-ecd9-4a90-8ab8-9995d071892b,Netflix,2500,1 mois,2026-08-19 18:12:51.545729+00,pending_payment,mutual,1109,750,,,extension
2309,254d70a1-9ae2-4ed8-b939-1eb512dec558,Netflix,13000,6 mois,2026-08-24 23:17:00+00,completed,mutual,975,467,,467,extension
2301,84e54ff5-7215-440c-aff9-7fb60c48dbd4,Netflix,2500,1 mois,2026-07-23 10:39:27.864296+00,completed,mutual,69,,,1045,subscription
2302,ab6b21b2-e30b-4e03-a4f2-a6a2215a036b,Prime Video,2000,1 mois,2026-07-23 10:52:38.091562+00,completed,mutual,69,,,,subscription
2305,eb617348-ee1f-4460-8fd1-471ce2ce9f60,Prime Video,5500,3 mois,2026-07-23 13:20:46.070104+00,completed,mutual,1141,791,,791,extension
2312,c866b737-8376-40c3-a946-60547a684b5c,Surfshark,1500,1 mois,2026-07-24 09:56:32.595517+00,completed,mutual,709,,,1052,subscription
2329,10d8e00a-d34d-4d21-86eb-c20d5a4cf327,Netflix,2500,1 mois,2026-07-24 20:08:12.169491+00,completed,mutual,1314,,,,subscription
2307,112beb3e-0cd5-453e-96ad-bca91a074713,Surfshark,1500,1 mois,2026-07-23 15:17:14.680176+00,completed,mutual,763,,,1049,subscription
2306,a1f48d9a-a4ce-4f39-9c45-928873ce17f1,Netflix,2500,1 mois,2026-07-23 14:28:21.712862+00,completed,mutual,423,,,1050,subscription
2311,d595849a-7044-4911-a4be-25714661537b,Spotify,2000,1 mois,2026-07-16 10:42:51.093452+00,completed,mutual,610,703,,703,renewal
2310,1bce3857-0dc7-4e6f-8293-3c4f68e2f88f,Hbo Max,2500,1 mois,2026-07-23 21:03:23.393775+00,completed,mutual,709,,,1051,subscription
2326,3a4cba61-40cb-4772-8d95-916c7bb6ff0c,Netflix,2500,1 mois,2026-07-22 19:46:57.658893+00,completed,mutual,1137,781,,781,renewal
2322,d77c567d-fe37-4980-aab7-fdf82bee7f26,Netflix,2500,1 mois,2026-07-23 22:20:25.296654+00,completed,mutual,1154,806,,806,renewal
2323,b41a3862-696d-4b73-ad9f-c33ab1fe290e,Netflix,2500,1 mois,2026-07-24 15:06:48.591432+00,completed,mutual,1319,,,,subscription
2324,deace787-1d36-43d8-9cc1-1d06929bcbc6,Prime Video,2000,1 mois,2026-07-24 15:07:11.943515+00,completed,mutual,1319,,,,subscription
2325,0d554f1a-55c6-44d8-9735-053dc8c0b176,Netflix,2500,1 mois,2026-07-22 15:25:35.819803+00,completed,mutual,1020,587,,587,renewal
2327,84c9b26a-97b3-4d5c-99b9-dac1a39ad413,Crunchyroll,1500,1 mois,2026-07-24 16:09:37.543215+00,completed,mutual,928,,,,subscription
2321,e97ea7da-8871-430e-909e-41c04ed7e3e5,Netflix,2500,1 mois,2026-07-24 14:49:04.865538+00,completed,mutual,1318,,,,subscription
2314,a50b0e02-8af1-40f4-ad50-3a11cd9f4006,Spotify,3500,1 mois,2026-07-24 13:51:56.982153+00,completed,personal,610,,,1058,subscription
2328,67e381f7-950d-451b-b1f1-86d3a9c6e747,Netflix,13000,6 mois,2026-07-24 16:37:54.442959+00,completed,mutual,1320,,,1057,subscription
2330,5c499a9b-3fb5-439d-8a7c-aba526e3b731,Netflix,2500,1 mois,2026-07-23 07:43:49.06991+00,completed,mutual,495,591,,591,renewal
2333,ba5b771c-801b-43ff-84c8-7735033f585d,Surfshark,1500,1 mois,2026-07-24 22:30:07.024762+00,completed,mutual,1321,,,1062,subscription
2332,0dd1e99e-69e5-4ba5-889b-57dd41b7bfbf,Paramount Plus,2500,1 mois,2026-07-24 22:27:03.34538+00,completed,mutual,1321,,,1061,subscription
2331,d18a1d53-e133-4578-a862-1d4672b9d097,Disney Plus,2500,1 mois,2026-07-24 22:21:00.351868+00,completed,mutual,1321,,,1060,subscription
2334,478f47a4-7463-44f4-85ba-5b86279d4e46,Apple Music,2000,1 mois,2026-07-08 21:44:31.407523+00,completed,mutual,176,344,,344,renewal
2335,3c32d8f0-daee-46ab-b341-42ca216b2c4f,Netflix,2500,1 mois,2026-07-25 07:35:38.911897+00,completed,mutual,1047,,,,subscription
2343,bb1ce334-ca10-4bbf-aad4-e3e7211666fa,Netflix,2500,1 mois,2026-07-21 23:21:00+00,completed,mutual,1129,800,,800,renewal
2336,7ebcc3ab-ce29-4fd3-8274-f263590efea4,Spotify,0,1 an,2026-04-01 12:18:00+00,completed,mutual,2,598,,598,renewal
2339,d718f5dc-cd4c-4893-b2cd-44eaeb748494,Netflix,2500,1 mois,2026-07-13 23:06:00+00,completed,mutual,785,3,,3,renewal
2340,3e054626-5da2-414a-9502-d11b84161a27,Prime Video,2000,1 mois,2026-07-14 10:06:00+00,completed,mutual,785,4,,4,renewal
2347,d03d5262-6d0f-4adb-a83d-5de87427d01f,Apple Music,2000,1 mois,2026-07-26 12:26:31.187525+00,completed,mutual,967,605,,605,extension
2348,3f98e598-9027-46e3-809b-18392d8e220c,Netflix,2500,1 mois,2026-07-25 17:04:15.112497+00,completed,mutual,1325,,,,subscription
2341,5730b101-b8c2-4e3c-a8c2-a27c53680cb9,Netflix,2500,1 mois,2026-07-25 10:37:52.969017+00,completed,mutual,1322,,,1064,subscription
2354,8d682662-470b-45b0-ada8-75e86e220520,Netflix,13000,3 mois,2026-07-25 19:50:38.248214+00,pending_validation,personal,1328,,,,subscription
2345,268fc1c2-9489-4e58-9ea0-78f640f7fc2f,Netflix,2500,1 mois,2026-07-22 23:34:41.320228+00,completed,mutual,1131,786,,786,renewal
2346,8aa510b5-d9e7-4d67-bbce-3aa6ea71a76f,Prime Video,5500,3 mois,2026-07-25 16:25:18.210239+00,completed,mutual,1316,,,,subscription
2350,559b50fd-1c70-4e3c-85be-be59cc0c81ec,Netflix,7000,3 mois,2026-07-25 18:02:13.301722+00,completed,mutual,1326,,,,subscription
2344,e70c8ebc-eece-477a-b59c-cdf051139e4d,Prime Video,2000,1 mois,2026-07-25 14:35:20.653326+00,completed,mutual,541,,,1066,subscription
2349,0ad70721-d55a-441d-8657-1734779b5e1d,Netflix,5500,1 mois,2026-07-25 17:14:36.848659+00,completed,personal,118,,,1069,subscription
2351,b1fc2efd-f3f5-4799-b243-2f4a2525d37a,Netflix,2500,1 mois,2026-07-25 18:54:54.777963+00,completed,mutual,1327,,,,subscription
2353,e07ec92a-e2ee-4981-aeea-a0fdfc8b9c20,Netflix,2500,1 mois,2026-07-24 10:14:27.147849+00,completed,mutual,1159,811,,811,renewal
2359,c68fc1cf-471e-4921-834b-7a8954140abf,Netflix,2500,1 mois,2026-07-25 22:18:34.6277+00,completed,mutual,990,,,1071,subscription
2355,8c5cf979-808c-4ee2-a398-cbacef06a924,Prime Video,2000,1 mois,2026-07-25 20:59:02.853879+00,completed,mutual,1329,,,1072,subscription
2358,41cad50f-ab06-4050-bf27-52ca350b17d2,Netflix,2500,1 mois,2026-07-25 15:09:44.159219+00,completed,mutual,855,165,,165,renewal
2360,3ccf54dc-1fea-4fdb-8a6b-a39c5749cb0c,Prime Video,2000,1 mois,2026-07-25 15:09:44.416416+00,completed,mutual,855,166,,166,renewal
2356,2749e051-d2c1-487c-a98a-84d34f96e0af,Spotify,2000,1 mois,2026-07-25 23:15:00+00,completed,mutual,17,171,,171,extension
2386,1cfa0011-74d8-4cb5-ae69-f96c90cc282a,Apple Music,5500,3 mois,2026-08-19 13:12:44.84619+00,completed,mutual,885,746,,746,extension
